observation_type,id,num_observed,survey_area,point_x,point_y,kafue_national_park_centroid,kidepo_valley_national_park_centroid,south_luangwa_national_park_centroid,north_luangwa_national_park_centroid,lukusuzi_national_park_centroid,survey_id
Human Presence,8517,1,Luangwa,15.876001,10.74881,,,,,,12
Human Presence,8518,1,Luangwa,15.876014,10.74961,,,,,,12
Human Presence,8519,1,Luangwa,15.876028,10.751664,,,,,,12
Human Presence,8520,1,Luangwa,15.875954,10.754251,,,,,,12
Human Presence,8521,1,Luangwa,15.875923,10.755649,,,,,,12
Human Presence,8522,1,Luangwa,15.875943,10.761811,,,,,,12
Human Presence,8523,1,Luangwa,15.875932,10.770244,,,,,,12
Human Presence,8524,1,Luangwa,15.875946,10.770579,,,,,,12
Human Presence,8525,1,Luangwa,15.875983,10.771583,,,,,,12
Human Presence,8526,1,Luangwa,15.875992,10.772106,,,,,,12
Human Presence,8527,1,Luangwa,15.875986,10.773331,,,,,,12
Human Presence,8528,1,Luangwa,15.875978,10.774341,,,,,,12
Human Presence,8529,1,Luangwa,15.875975,10.775499,,,,,,12
Human Presence,8530,1,Luangwa,15.875897,10.800985,,,,,,12
Human Presence,8531,1,Luangwa,15.875908,10.801571,,,,,,12
Human Presence,8532,1,Luangwa,15.87591,10.804244,,,,,,12
Human Presence,8533,1,Luangwa,15.875921,10.809185,,,,,,12
Human Presence,8534,1,Luangwa,15.875885,10.810992,,,,,,12
Human Presence,8535,1,Luangwa,15.875865,10.811629,,,,,,12
Human Presence,8536,1,Luangwa,15.875875,10.814075,,,,,,12
Human Presence,8537,1,Luangwa,15.875914,10.816559,,,,,,12
Human Presence,8538,1,Luangwa,15.875951,10.817798,,,,,,12
Human Presence,8539,1,Luangwa,15.875971,10.81947,,,,,,12
Human Presence,8540,1,Luangwa,15.875882,10.832805,,,,,,12
Human Presence,8541,1,Luangwa,15.875851,10.834274,,,,,,12
Human Presence,8542,1,Luangwa,15.875852,10.83488,,,,,,12
Human Presence,8543,1,Luangwa,15.875814,10.837481,,,,,,12
Human Presence,8544,1,Luangwa,15.875935,10.850055,,,,,,12
Human Presence,8545,1,Luangwa,15.869855,10.856521,,,,,,12
Human Presence,8546,1,Luangwa,15.869804,10.854307,,,,,,12
Human Presence,8547,1,Luangwa,15.869788,10.852266,,,,,,12
Human Presence,8548,1,Luangwa,15.869808,10.850979,,,,,,12
Human Presence,8549,1,Luangwa,15.869856,10.844514,,,,,,12
Human Presence,8550,1,Luangwa,15.869829,10.842736,,,,,,12
Human Presence,8551,1,Luangwa,15.869827,10.84118,,,,,,12
Human Presence,8552,1,Luangwa,15.869808,10.839361,,,,,,12
Human Presence,8553,1,Luangwa,15.869782,10.837629,,,,,,12
Human Presence,8554,1,Luangwa,15.869815,10.835777,,,,,,12
Human Presence,8555,1,Luangwa,15.869882,10.832724,,,,,,12
Human Presence,8556,1,Luangwa,15.869881,10.831845,,,,,,12
Human Presence,8557,1,Luangwa,15.869871,10.831268,,,,,,12
Human Presence,8558,1,Luangwa,15.869782,10.827412,,,,,,12
Human Presence,8559,1,Luangwa,15.869774,10.8268,,,,,,12
Human Presence,8560,1,Luangwa,15.869777,10.825979,,,,,,12
Human Presence,8561,1,Luangwa,15.869789,10.824102,,,,,,12
Human Presence,8562,1,Luangwa,15.869788,10.823207,,,,,,12
Human Presence,8563,1,Luangwa,15.869794,10.82248,,,,,,12
Human Presence,8564,1,Luangwa,15.869821,10.813363,,,,,,12
Human Presence,8565,1,Luangwa,15.86984,10.811235,,,,,,12
Human Presence,8566,1,Luangwa,15.869658,10.777224,,,,,,12
Human Presence,8567,1,Luangwa,15.869713,10.775465,,,,,,12
Human Presence,8568,1,Luangwa,15.869905,10.771392,,,,,,12
Human Presence,8569,1,Luangwa,15.869774,10.769368,,,,,,12
Human Presence,8570,1,Luangwa,15.869735,10.768534,,,,,,12
Human Presence,8571,1,Luangwa,15.869737,10.767784,,,,,,12
Human Presence,8572,1,Luangwa,15.869807,10.766171,,,,,,12
Human Presence,8573,1,Luangwa,15.869855,10.760698,,,,,,12
Human Presence,8574,1,Luangwa,15.869853,10.757545,,,,,,12
Human Presence,8575,1,Luangwa,15.869849,10.756897,,,,,,12
Human Presence,8576,1,Luangwa,15.869862,10.754417,,,,,,12
Human Presence,8577,1,Luangwa,15.86985,10.753661,,,,,,12
Human Presence,8578,1,Luangwa,15.869839,10.752596,,,,,,12
Human Presence,8579,1,Luangwa,15.869865,10.750674,,,,,,12
Human Presence,8580,1,Luangwa,15.86985,10.74886,,,,,,12
Human Presence,8581,1,Luangwa,15.869844,10.74688,,,,,,12
Human Presence,8582,1,Luangwa,15.86984,10.746091,,,,,,12
Human Presence,8583,1,Luangwa,15.869795,10.74414,,,,,,12
Human Presence,8584,1,Luangwa,15.869791,10.743721,,,,,,12
Human Presence,8585,1,Luangwa,15.86979,10.742184,,,,,,12
Human Presence,8586,1,Luangwa,15.869789,10.741695,,,,,,12
Human Presence,8587,1,Luangwa,15.869791,10.741173,,,,,,12
Human Presence,8588,1,Luangwa,15.869834,10.737389,,,,,,12
Human Presence,8589,1,Luangwa,15.869839,10.736667,,,,,,12
Human Presence,8590,1,Luangwa,15.869838,10.736121,,,,,,12
Human Presence,8591,1,Luangwa,15.869831,10.735444,,,,,,12
Human Presence,8592,1,Luangwa,15.869818,10.734663,,,,,,12
Human Presence,8593,1,Luangwa,15.869801,10.73389,,,,,,12
Human Presence,8594,1,Luangwa,15.869752,10.732869,,,,,,12
Human Presence,8595,1,Luangwa,15.869733,10.732246,,,,,,12
Human Presence,8596,1,Luangwa,15.869725,10.731462,,,,,,12
Human Presence,8597,1,Luangwa,15.869752,10.730485,,,,,,12
Human Presence,8598,1,Luangwa,15.869786,10.729816,,,,,,12
Human Presence,8599,1,Luangwa,15.869822,10.72898,,,,,,12
Human Presence,8600,1,Luangwa,15.869849,10.728208,,,,,,12
Human Presence,8601,1,Luangwa,15.869878,10.72698,,,,,,12
Human Presence,8602,1,Luangwa,15.869872,10.72353,,,,,,12
Human Presence,8603,1,Luangwa,15.869853,10.721745,,,,,,12
Human Presence,8604,1,Luangwa,15.869855,10.718633,,,,,,12
Human Presence,8605,1,Luangwa,15.863845,10.711196,,,,,,12
Human Presence,8606,1,Luangwa,15.863867,10.712594,,,,,,12
Human Presence,8607,1,Luangwa,15.863827,10.714205,,,,,,12
Human Presence,8608,1,Luangwa,15.863825,10.714565,,,,,,12
Human Presence,8609,1,Luangwa,15.863841,10.715851,,,,,,12
Human Presence,8610,1,Luangwa,15.863854,10.716853,,,,,,12
Human Presence,8611,1,Luangwa,15.863811,10.719265,,,,,,12
Human Presence,8612,1,Luangwa,15.863841,10.72108,,,,,,12
Human Presence,8613,1,Luangwa,15.863864,10.721682,,,,,,12
Human Presence,8614,1,Luangwa,15.863873,10.722493,,,,,,12
Human Presence,8615,1,Luangwa,15.863859,10.724156,,,,,,12
Human Presence,8616,1,Luangwa,15.863875,10.725977,,,,,,12
Human Presence,8617,1,Luangwa,15.863866,10.726647,,,,,,12
Human Presence,8618,1,Luangwa,15.863858,10.727315,,,,,,12
Human Presence,8619,1,Luangwa,15.863857,10.728009,,,,,,12
Human Presence,8620,1,Luangwa,15.86388,10.729164,,,,,,12
Human Presence,8621,1,Luangwa,15.863906,10.730377,,,,,,12
Human Presence,8622,1,Luangwa,15.863857,10.731762,,,,,,12
Human Presence,8623,1,Luangwa,15.863836,10.732539,,,,,,12
Human Presence,8624,1,Luangwa,15.863835,10.733166,,,,,,12
Human Presence,8625,1,Luangwa,15.863811,10.73503,,,,,,12
Human Presence,8626,1,Luangwa,15.863855,10.736725,,,,,,12
Human Presence,8627,1,Luangwa,15.863886,10.739343,,,,,,12
Human Presence,8628,1,Luangwa,15.863893,10.739975,,,,,,12
Human Presence,8629,1,Luangwa,15.863859,10.744964,,,,,,12
Human Presence,8630,1,Luangwa,15.863869,10.746157,,,,,,12
Human Presence,8631,1,Luangwa,15.86388,10.746628,,,,,,12
Human Presence,8632,1,Luangwa,15.863903,10.747544,,,,,,12
Human Presence,8633,1,Luangwa,15.86394,10.748688,,,,,,12
Human Presence,8634,1,Luangwa,15.863959,10.749522,,,,,,12
Human Presence,8635,1,Luangwa,15.863959,10.750425,,,,,,12
Human Presence,8636,1,Luangwa,15.863923,10.753,,,,,,12
Human Presence,8637,1,Luangwa,15.863908,10.753761,,,,,,12
Human Presence,8638,1,Luangwa,15.86388,10.756033,,,,,,12
Human Presence,8639,1,Luangwa,15.863905,10.756663,,,,,,12
Human Presence,8640,1,Luangwa,15.864004,10.759831,,,,,,12
Human Presence,8641,1,Luangwa,15.864022,10.761018,,,,,,12
Human Presence,8642,1,Luangwa,15.863862,10.76948,,,,,,12
Human Presence,8643,1,Luangwa,15.863842,10.77007,,,,,,12
Human Presence,8644,1,Luangwa,15.86382,10.770917,,,,,,12
Human Presence,8645,1,Luangwa,15.863837,10.772536,,,,,,12
Human Presence,8646,1,Luangwa,15.863889,10.802563,,,,,,12
Human Presence,8647,1,Luangwa,15.863885,10.802842,,,,,,12
Human Presence,8648,1,Luangwa,15.863852,10.804992,,,,,,12
Human Presence,8649,1,Luangwa,15.863847,10.805523,,,,,,12
Human Presence,8650,1,Luangwa,15.863845,10.80656,,,,,,12
Human Presence,8651,1,Luangwa,15.863849,10.807187,,,,,,12
Human Presence,8652,1,Luangwa,15.863972,10.812119,,,,,,12
Human Presence,8653,1,Luangwa,15.863991,10.815094,,,,,,12
Human Presence,8654,1,Luangwa,15.863838,10.82207,,,,,,12
Human Presence,8655,1,Luangwa,15.863789,10.823524,,,,,,12
Human Presence,8656,1,Luangwa,15.863788,10.824673,,,,,,12
Human Presence,8657,1,Luangwa,15.863824,10.825416,,,,,,12
Human Presence,8658,1,Luangwa,15.863836,10.825742,,,,,,12
Human Presence,8659,1,Luangwa,15.863838,10.827437,,,,,,12
Human Presence,8660,1,Luangwa,15.863845,10.830036,,,,,,12
Human Presence,8661,1,Luangwa,15.863843,10.831043,,,,,,12
Human Presence,8662,1,Luangwa,15.863829,10.831634,,,,,,12
Human Presence,8663,1,Luangwa,15.863796,10.833439,,,,,,12
Human Presence,8664,1,Luangwa,15.863771,10.834227,,,,,,12
Human Presence,8665,1,Luangwa,15.86378,10.836951,,,,,,12
Human Presence,8666,1,Luangwa,15.863839,10.838831,,,,,,12
Human Presence,8667,1,Luangwa,15.863855,10.839385,,,,,,12
Human Presence,8668,1,Luangwa,15.863882,10.840733,,,,,,12
Human Presence,8669,1,Luangwa,15.863876,10.845932,,,,,,12
Human Presence,8670,1,Luangwa,15.863885,10.847303,,,,,,12
Human Presence,8671,1,Luangwa,15.863902,10.853994,,,,,,12
Human Presence,8672,1,Luangwa,15.863916,10.854522,,,,,,12
Human Presence,8673,1,Luangwa,15.863912,10.85554,,,,,,12
Human Presence,8674,1,Luangwa,15.863885,10.856517,,,,,,12
Human Presence,8675,1,Luangwa,15.857866,10.870123,,,,,,12
Human Presence,8676,1,Luangwa,15.857815,10.865975,,,,,,12
Human Presence,8677,1,Luangwa,15.857827,10.854375,,,,,,12
Human Presence,8678,1,Luangwa,15.85785,10.850167,,,,,,12
Human Presence,8679,1,Luangwa,15.857839,10.849203,,,,,,12
Human Presence,8680,1,Luangwa,15.857813,10.847989,,,,,,12
Human Presence,8681,1,Luangwa,15.857786,10.846818,,,,,,12
Human Presence,8682,1,Luangwa,15.857787,10.846071,,,,,,12
Human Presence,8683,1,Luangwa,15.857784,10.844786,,,,,,12
Human Presence,8684,1,Luangwa,15.857732,10.843423,,,,,,12
Human Presence,8685,1,Luangwa,15.857822,10.839327,,,,,,12
Human Presence,8686,1,Luangwa,15.857847,10.837787,,,,,,12
Human Presence,8687,1,Luangwa,15.857823,10.83537,,,,,,12
Human Presence,8688,1,Luangwa,15.857842,10.833632,,,,,,12
Human Presence,8689,1,Luangwa,15.857862,10.829819,,,,,,12
Human Presence,8690,1,Luangwa,15.857796,10.828284,,,,,,12
Human Presence,8691,1,Luangwa,15.85779,10.827653,,,,,,12
Human Presence,8692,1,Luangwa,15.857815,10.826393,,,,,,12
Human Presence,8693,1,Luangwa,15.857837,10.825701,,,,,,12
Human Presence,8694,1,Luangwa,15.857845,10.825007,,,,,,12
Human Presence,8695,1,Luangwa,15.857817,10.823541,,,,,,12
Human Presence,8696,1,Luangwa,15.857768,10.82264,,,,,,12
Human Presence,8697,1,Luangwa,15.85766,10.82099,,,,,,12
Human Presence,8698,1,Luangwa,15.857859,10.811438,,,,,,12
Human Presence,8699,1,Luangwa,15.857806,10.80973,,,,,,12
Human Presence,8700,1,Luangwa,15.857783,10.807158,,,,,,12
Human Presence,8701,1,Luangwa,15.857742,10.7778,,,,,,12
Human Presence,8702,1,Luangwa,15.857773,10.775187,,,,,,12
Human Presence,8703,1,Luangwa,15.857765,10.772962,,,,,,12
Human Presence,8704,1,Luangwa,15.857748,10.770099,,,,,,12
Human Presence,8705,1,Luangwa,15.85782,10.761522,,,,,,12
Human Presence,8706,1,Luangwa,15.85781,10.760884,,,,,,12
Human Presence,8707,1,Luangwa,15.857768,10.759418,,,,,,12
Human Presence,8708,1,Luangwa,15.857727,10.757784,,,,,,12
Human Presence,8709,1,Luangwa,15.857728,10.755702,,,,,,12
Human Presence,8710,1,Luangwa,15.857731,10.75438,,,,,,12
Human Presence,8711,1,Luangwa,15.857725,10.753397,,,,,,12
Human Presence,8712,1,Luangwa,15.857742,10.750911,,,,,,12
Human Presence,8713,1,Luangwa,15.857758,10.749172,,,,,,12
Human Presence,8714,1,Luangwa,15.857762,10.748864,,,,,,12
Human Presence,8715,1,Luangwa,15.85779,10.747509,,,,,,12
Human Presence,8716,1,Luangwa,15.857794,10.747121,,,,,,12
Human Presence,8717,1,Luangwa,15.857788,10.744811,,,,,,12
Human Presence,8718,1,Luangwa,15.857855,10.742747,,,,,,12
Human Presence,8719,1,Luangwa,15.857858,10.741903,,,,,,12
Human Presence,8720,1,Luangwa,15.857854,10.740827,,,,,,12
Human Presence,8721,1,Luangwa,15.857851,10.740213,,,,,,12
Human Presence,8722,1,Luangwa,15.857839,10.739027,,,,,,12
Human Presence,8723,1,Luangwa,15.857833,10.738454,,,,,,12
Human Presence,8724,1,Luangwa,15.85784,10.736728,,,,,,12
Human Presence,8725,1,Luangwa,15.857855,10.736084,,,,,,12
Human Presence,8726,1,Luangwa,15.857868,10.734796,,,,,,12
Human Presence,8727,1,Luangwa,15.857857,10.734191,,,,,,12
Human Presence,8728,1,Luangwa,15.857813,10.732603,,,,,,12
Human Presence,8729,1,Luangwa,15.857812,10.731998,,,,,,12
Human Presence,8730,1,Luangwa,15.857795,10.727058,,,,,,12
Human Presence,8731,1,Luangwa,15.857763,10.725265,,,,,,12
Human Presence,8732,1,Luangwa,15.857749,10.724569,,,,,,12
Human Presence,8733,1,Luangwa,15.857761,10.723988,,,,,,12
Human Presence,8734,1,Luangwa,15.857822,10.722791,,,,,,12
Human Presence,8735,1,Luangwa,15.857816,10.720551,,,,,,12
Human Presence,8736,1,Luangwa,15.857791,10.718557,,,,,,12
Human Presence,8737,1,Luangwa,15.851912,10.721331,,,,,,12
Human Presence,8738,1,Luangwa,15.851834,10.724015,,,,,,12
Human Presence,8739,1,Luangwa,15.851794,10.725097,,,,,,12
Human Presence,8740,1,Luangwa,15.851677,10.727634,,,,,,12
Human Presence,8741,1,Luangwa,15.851806,10.731734,,,,,,12
Human Presence,8742,1,Luangwa,15.851791,10.733654,,,,,,12
Human Presence,8743,1,Luangwa,15.851889,10.736065,,,,,,12
Human Presence,8744,1,Luangwa,15.851919,10.736782,,,,,,12
Human Presence,8745,1,Luangwa,15.851824,10.741384,,,,,,12
Human Presence,8746,1,Luangwa,15.851816,10.749687,,,,,,12
Human Presence,8747,1,Luangwa,15.851803,10.751054,,,,,,12
Human Presence,8748,1,Luangwa,15.851824,10.75289,,,,,,12
Human Presence,8749,1,Luangwa,15.851898,10.755792,,,,,,12
Human Presence,8750,1,Luangwa,15.851912,10.756319,,,,,,12
Human Presence,8751,1,Luangwa,15.85191,10.757356,,,,,,12
Human Presence,8752,1,Luangwa,15.851903,10.757766,,,,,,12
Human Presence,8753,1,Luangwa,15.85188,10.759357,,,,,,12
Human Presence,8754,1,Luangwa,15.851895,10.761727,,,,,,12
Human Presence,8755,1,Luangwa,15.851902,10.762734,,,,,,12
Human Presence,8756,1,Luangwa,15.851898,10.763378,,,,,,12
Human Presence,8757,1,Luangwa,15.851868,10.764597,,,,,,12
Human Presence,8758,1,Luangwa,15.851805,10.771172,,,,,,12
Human Presence,8759,1,Luangwa,15.85197,10.777478,,,,,,12
Human Presence,8760,1,Luangwa,15.851891,10.779881,,,,,,12
Human Presence,8761,1,Luangwa,15.851896,10.781734,,,,,,12
Human Presence,8762,1,Luangwa,15.851901,10.782466,,,,,,12
Human Presence,8763,1,Luangwa,15.851909,10.782998,,,,,,12
Human Presence,8764,1,Luangwa,15.851955,10.824865,,,,,,12
Human Presence,8765,1,Luangwa,15.851924,10.827602,,,,,,12
Human Presence,8766,1,Luangwa,15.851925,10.828917,,,,,,12
Human Presence,8767,1,Luangwa,15.851941,10.830003,,,,,,12
Human Presence,8768,1,Luangwa,15.851955,10.830578,,,,,,12
Human Presence,8769,1,Luangwa,15.851982,10.831376,,,,,,12
Human Presence,8770,1,Luangwa,15.851971,10.833156,,,,,,12
Human Presence,8771,1,Luangwa,15.851899,10.835053,,,,,,12
Human Presence,8772,1,Luangwa,15.851871,10.837138,,,,,,12
Human Presence,8773,1,Luangwa,15.851866,10.837608,,,,,,12
Human Presence,8774,1,Luangwa,15.851897,10.840071,,,,,,12
Human Presence,8775,1,Luangwa,15.851926,10.841146,,,,,,12
Human Presence,8776,1,Luangwa,15.851932,10.842316,,,,,,12
Human Presence,8777,1,Luangwa,15.851845,10.844679,,,,,,12
Human Presence,8778,1,Luangwa,15.851723,10.848434,,,,,,12
Human Presence,8779,1,Luangwa,15.851693,10.850909,,,,,,12
Human Presence,8780,1,Luangwa,15.851734,10.852135,,,,,,12
Human Presence,8781,1,Luangwa,15.84588,10.859655,,,,,,12
Human Presence,8782,1,Luangwa,15.84586,10.857239,,,,,,12
Human Presence,8783,1,Luangwa,15.845851,10.854764,,,,,,12
Human Presence,8784,1,Luangwa,15.845857,10.854173,,,,,,12
Human Presence,8785,1,Luangwa,15.845831,10.852397,,,,,,12
Human Presence,8786,1,Luangwa,15.845813,10.851887,,,,,,12
Human Presence,8787,1,Luangwa,15.845758,10.850079,,,,,,12
Human Presence,8788,1,Luangwa,15.845738,10.849172,,,,,,12
Human Presence,8789,1,Luangwa,15.845862,10.845494,,,,,,12
Human Presence,8790,1,Luangwa,15.845882,10.844915,,,,,,12
Human Presence,8791,1,Luangwa,15.845929,10.842284,,,,,,12
Human Presence,8792,1,Luangwa,15.845928,10.842109,,,,,,12
Human Presence,8793,1,Luangwa,15.845885,10.840828,,,,,,12
Human Presence,8794,1,Luangwa,15.845836,10.839525,,,,,,12
Human Presence,8795,1,Luangwa,15.845825,10.838866,,,,,,12
Human Presence,8796,1,Luangwa,15.845818,10.835763,,,,,,12
Human Presence,8797,1,Luangwa,15.845824,10.835195,,,,,,12
Human Presence,8798,1,Luangwa,15.845834,10.832615,,,,,,12
Human Presence,8799,1,Luangwa,15.845838,10.831838,,,,,,12
Human Presence,8800,1,Luangwa,15.845835,10.83096,,,,,,12
Human Presence,8801,1,Luangwa,15.845798,10.829814,,,,,,12
Human Presence,8802,1,Luangwa,15.845782,10.826861,,,,,,12
Human Presence,8803,1,Luangwa,15.845795,10.826274,,,,,,12
Human Presence,8804,1,Luangwa,15.84585,10.824224,,,,,,12
Human Presence,8805,1,Luangwa,15.8459,10.822818,,,,,,12
Human Presence,8806,1,Luangwa,15.845922,10.822101,,,,,,12
Human Presence,8807,1,Luangwa,15.845926,10.784688,,,,,,12
Human Presence,8808,1,Luangwa,15.845926,10.784328,,,,,,12
Human Presence,8809,1,Luangwa,15.845933,10.783138,,,,,,12
Human Presence,8810,1,Luangwa,15.845917,10.777926,,,,,,12
Human Presence,8811,1,Luangwa,15.845932,10.775427,,,,,,12
Human Presence,8812,1,Luangwa,15.845932,10.773925,,,,,,12
Human Presence,8813,1,Luangwa,15.84591,10.764344,,,,,,12
Human Presence,8814,1,Luangwa,15.84589,10.763664,,,,,,12
Human Presence,8815,1,Luangwa,15.845871,10.76247,,,,,,12
Human Presence,8816,1,Luangwa,15.845861,10.761775,,,,,,12
Human Presence,8817,1,Luangwa,15.845818,10.759253,,,,,,12
Human Presence,8818,1,Luangwa,15.845816,10.75869,,,,,,12
Human Presence,8819,1,Luangwa,15.84581,10.757114,,,,,,12
Human Presence,8820,1,Luangwa,15.845806,10.756603,,,,,,12
Human Presence,8821,1,Luangwa,15.845803,10.75494,,,,,,12
Human Presence,8822,1,Luangwa,15.8459,10.752706,,,,,,12
Human Presence,8823,1,Luangwa,15.839854,10.753759,,,,,,12
Human Presence,8824,1,Luangwa,15.839843,10.75439,,,,,,12
Human Presence,8825,1,Luangwa,15.839826,10.755272,,,,,,12
Human Presence,8826,1,Luangwa,15.839889,10.757687,,,,,,12
Human Presence,8827,1,Luangwa,15.839956,10.758886,,,,,,12
Human Presence,8828,1,Luangwa,15.83995,10.759862,,,,,,12
Human Presence,8829,1,Luangwa,15.839803,10.776422,,,,,,12
Human Presence,8830,1,Luangwa,15.839848,10.782826,,,,,,12
Human Presence,8831,1,Luangwa,15.839837,10.783112,,,,,,12
Human Presence,8832,1,Luangwa,15.83979,10.784236,,,,,,12
Human Presence,8833,1,Luangwa,15.839786,10.784399,,,,,,12
Human Presence,8834,1,Luangwa,15.839876,10.819928,,,,,,12
Human Presence,8835,1,Luangwa,15.839863,10.820677,,,,,,12
Human Presence,8836,1,Luangwa,15.839849,10.821636,,,,,,12
Human Presence,8837,1,Luangwa,15.839838,10.82249,,,,,,12
Human Presence,8838,1,Luangwa,15.839825,10.823812,,,,,,12
Human Presence,8839,1,Luangwa,15.839821,10.826193,,,,,,12
Human Presence,8840,1,Luangwa,15.839828,10.826887,,,,,,12
Human Presence,8841,1,Luangwa,15.839841,10.828281,,,,,,12
Human Presence,8842,1,Luangwa,15.839836,10.828842,,,,,,12
Human Presence,8843,1,Luangwa,15.839827,10.830845,,,,,,12
Human Presence,8844,1,Luangwa,15.839831,10.831395,,,,,,12
Human Presence,8845,1,Luangwa,15.83984,10.832512,,,,,,12
Human Presence,8846,1,Luangwa,15.839829,10.833149,,,,,,12
Human Presence,8847,1,Luangwa,15.83977,10.835371,,,,,,12
Human Presence,8848,1,Luangwa,15.839779,10.835969,,,,,,12
Human Presence,8849,1,Luangwa,15.839811,10.838852,,,,,,12
Human Presence,8850,1,Luangwa,15.839811,10.838985,,,,,,12
Human Presence,8851,1,Luangwa,15.839797,10.840208,,,,,,12
Human Presence,8852,1,Luangwa,15.839793,10.840556,,,,,,12
Human Presence,8853,1,Luangwa,15.839807,10.84507,,,,,,12
Human Presence,8854,1,Luangwa,15.839846,10.846901,,,,,,12
Human Presence,8855,1,Luangwa,15.83985,10.847136,,,,,,12
Human Presence,8856,1,Luangwa,15.839848,10.848144,,,,,,12
Human Presence,8857,1,Luangwa,15.83979,10.851049,,,,,,12
Human Presence,8858,1,Luangwa,15.839795,10.851726,,,,,,12
Human Presence,8859,1,Luangwa,15.839815,10.852634,,,,,,12
Human Presence,8860,1,Luangwa,15.839839,10.853507,,,,,,12
Human Presence,8861,1,Luangwa,15.83985,10.854223,,,,,,12
Human Presence,8862,1,Luangwa,15.839858,10.855005,,,,,,12
Human Presence,8863,1,Luangwa,15.83988,10.857373,,,,,,12
Human Presence,8864,1,Luangwa,15.839883,10.858124,,,,,,12
Human Presence,8865,1,Luangwa,15.8338,10.869513,,,,,,12
Human Presence,8866,1,Luangwa,15.833784,10.865967,,,,,,12
Human Presence,8867,1,Luangwa,15.833768,10.863744,,,,,,12
Human Presence,8868,1,Luangwa,15.833757,10.862619,,,,,,12
Human Presence,8869,1,Luangwa,15.833765,10.861527,,,,,,12
Human Presence,8870,1,Luangwa,15.833807,10.859993,,,,,,12
Human Presence,8871,1,Luangwa,15.833835,10.858674,,,,,,12
Human Presence,8872,1,Luangwa,15.833812,10.857012,,,,,,12
Human Presence,8873,1,Luangwa,15.833776,10.855118,,,,,,12
Human Presence,8874,1,Luangwa,15.833808,10.852823,,,,,,12
Human Presence,8875,1,Luangwa,15.833852,10.847658,,,,,,12
Human Presence,8876,1,Luangwa,15.833839,10.846491,,,,,,12
Human Presence,8877,1,Luangwa,15.833816,10.844938,,,,,,12
Human Presence,8878,1,Luangwa,15.833908,10.842273,,,,,,12
Human Presence,8879,1,Luangwa,15.833925,10.841769,,,,,,12
Human Presence,8880,1,Luangwa,15.833886,10.840228,,,,,,12
Human Presence,8881,1,Luangwa,15.833868,10.839789,,,,,,12
Human Presence,8882,1,Luangwa,15.833895,10.836948,,,,,,12
Human Presence,8883,1,Luangwa,15.833902,10.83676,,,,,,12
Human Presence,8884,1,Luangwa,15.833932,10.834871,,,,,,12
Human Presence,8885,1,Luangwa,15.833922,10.83438,,,,,,12
Human Presence,8886,1,Luangwa,15.833871,10.832153,,,,,,12
Human Presence,8887,1,Luangwa,15.833811,10.830351,,,,,,12
Human Presence,8888,1,Luangwa,15.833791,10.829445,,,,,,12
